0.5033559684985232,0.408867749900657,0.4650648200040104,0.4021842550287893,0.5117870327092078,0.43620535803053073,0.5618617969785848,0.5331645580095632,0.4771839903696051,0.4917065441797721,0.40892367464108936,0.4845679663720155,0.3985424175709671,0.47792330448169906,0.4766198385074958,0.4691515939494124,0.4329477243379163,0.7860981325806407,0.4148453433777384,0.5313596294004075,0.3668561158394432,0.41371277002344087,0.4377580397239207,0.38868869445735044,0.5187582330293239,0.4964200482705934,0.4280714879638836,0.42831431942262554,0.46053506105577213,0.5335064076658895,
0.44668476533014445,0.4841633189306993,0.4447666185099157,0.40156313058506754,0.5281867474504898,0.48060549311888856,0.4002876526953507,0.4540705803788736,0.23883453500606144,0.2525567834603617,0.4473329433567024,0.5515286186533519,0.4720042613858322,0.47443375995446324,0.4000818666391286,0.42604653139226123,0.4689919508119065,0.45352525265015586,0.4027963303526949,0.4757363065106315,0.5371794625533255,0.5168557025219744,0.5338513577506792,0.4667996988121157,0.44979549661444906,0.5622238640907078,0.4432111545677131,0.4242136953963964,0.5096418558948308,0.42762881583666257,
0.45192660972661525,0.45693623349456125,0.5328451037987358,0.44969253758526584,0.5109142861086964,0.5222820707389868,0.37972917568706954,1.3611603113554231,0.42319965916253466,0.4821170670564019,0.45746027410284285,0.41857611765213676,0.40336410039653003,0.5319323865831365,0.41727919952872483,0.5724464823288411,0.5237103271927825,0.356072429482051,0.4327439764972283,0.39628875885680337,0.4334936691278628,0.48660359115568497,0.6573721211841779,0.47577420483425215,0.5071061617342458,0.4319934632936473,0.4878475177356911,0.4210179820770392,0.37686858175555926,0.42115634564497384,
0.5500659109101029,0.4177697411034904,0.45464231054590076,0.6936288855488657,0.4595577868958065,0.5232120621091116,0.5106113531338679,0.5240831791915337,0.47267566045621834,0.3650625523743667,0.4602597981422978,0.4515200189807054,0.532610436349394,0.4625325815677197,0.4220160100659083,0.508371025016233,0.4910279867954497,0.44922684002944635,0.44032926060953415,0.5311714008141664,0.4684695608889342,0.46953724489617876,0.42064320548804446,0.47066398693987566,0.5020135434368136,0.4135697452003839,0.47106145474526784,0.4990444432806882,0.5338780776774357,0.4792132316338744,
0.5281568925061357,0.4601244709195855,0.44063992361921844,0.48715939480946524,0.4447716982904524,0.46895578246177205,0.47685623072213623,0.4462971029170415,0.5120403742518285,0.45538616295936407,0.49069827276751177,0.48252254225801217,0.5457686008361744,0.44519250366996843,0.41431633447527894,0.45820602039936986,0.43847663620408994,0.47076292770696426,0.5616153331763147,0.45280955749975504,0.4916917940422145,0.5350974243256896,0.5746251834690472,0.4100465439086811,0.5313651623484468,0.440689093255493,0.5086719960839261,0.4154984499733949,0.43921653999105104,0.48018322623922316,
0.5014293083072365,0.48746772233255076,0.4157234059797057,0.5379991456196613,0.5028627332156326,0.3721406369191085,0.4969377760506326,0.5178393912810098,0.4756162918109492,0.38859777347138547,0.49902113359089384,0.5101895936822949,0.5302583774244791,0.406871088404019,0.45118489532230477,0.5114414266097196,0.4017041643045811,0.4885038377147115,0.49554093069349214,0.49304677485588577,0.4432103779365093,0.5117066376104411,0.4772070254328149,0.44482921181545265,0.5000660759666005,0.42833556058848643,0.5097229882659455,0.36343085621487603,0.45153351814130005,0.472995845852477,
0.46591946075191615,0.5128407519414289,0.46078849455915893,0.5125598989136435,0.3980370423663011,0.5209396042690688,0.5119698179223473,1.1628548457143744,0.5094714165573127,0.5133636715936678,0.4488667640686774,0.4977997577703217,0.5282316415382553,0.4654855451152944,0.43813521847139825,0.4541807719480815,0.4689225718061376,0.4511071566320659,0.4516641539371413,0.5065366083260656,0.46899711305489156,0.5102811710638626,0.4622213934912267,0.4327850841828784,0.4560681497622028,0.5790460917182152,0.49711723851686784,0.4073091303012042,0.5945928501030515,0.5512292151212712,
0.3990697699321242,0.41423994248554585,0.4603364843265094,0.3708996159605027,0.5149427223566958,0.47156409545965605,0.4384141594291249,0.5363876628167965,0.44051342445864883,0.389084983566093,0.4468942045900217,0.5329646326579365,0.5620284466137946,0.4931008317532193,0.5073609611105745,0.3959797584457956,0.4461252314227302,0.3841070690582651,0.4982973429221289,0.44765334906117715,0.48511452781376185,0.48923699817212807,0.5421714467299754,0.4402477990741378,0.4491161277897717,0.46722797824816453,0.47483770527097136,0.4546280490330794,0.4585248939159783,0.46307892780779625,
0.5887407224497414,0.5754262413146334,0.5187356581773814,0.46848107820432183,0.5177120426007686,0.4806388161264259,0.4435073904057063,0.5000955099462505,0.39249295672587614,0.4792086783189884,0.4333254190773168,0.47006443927409336,0.4544046454422066,0.4262445100121539,0.4473418337571058,0.3875335169408096,0.43747182351915015,0.4823070871748012,0.4775851760828562,0.5271151357152384,0.5094329333635645,0.5086056742261054,0.5098317850333789,0.48855009452725895,0.4571544136399517,0.43584798298842387,0.4369784357148454,0.43070908124595064,0.4898052021022288,0.5549425116983535,
0.18997514759784107,0.44900043068459095,0.4728176870216929,0.4439426318665394,0.4994017063184897,0.5176768811988639,0.3753299939821124,0.4754342919387504,0.4602449411572085,0.463763193018913,0.42539875110872316,0.46004811924245637,0.5945575229814875,0.476774065154677,0.5554711455856314,0.43450560716512676,0.4628308154253933,0.45394535458303586,0.5110044807730123,0.43577385025608173,0.49188694709594927,0.3856742463156486,0.4666564177910537,0.5370525566425695,0.44988904817564546,0.5347214356857357,0.4378419388789325,0.49687803792551577,0.40814803277585554,0.5052846435686114,
