,ATPfrac = 0.944442185135
0,29.995090000000012
1,28.841159999999988
2,30.339799999999997
3,28.00290000000001
4,30.050099999999986
5,28.301900000000018
6,28.695099999999996
7,29.7937
8,28.39269999999999
9,26.80680000000001
10,29.18829999999997
11,30.20350000000002
12,30.918000000000006
13,28.24279999999999
14,26.688800000000015
15,27.398900000000026
16,27.174199999999928
17,28.07770000000005
18,27.22879999999998
19,26.162699999999973
20,28.414600000000064
21,27.796299999999974
22,29.333600000000047
23,27.25299999999993
24,29.094299999999976
25,26.346300000000042
26,25.600199999999973
27,29.829200000000014
28,28.657100000000014
29,31.456999999999994
30,29.72440000000006
31,27.386840000000007
32,29.278519999999986
33,25.83040000000001
34,26.091399999999993
35,28.2483
36,28.899200000000008
37,29.188699999999983
38,27.169400000000024
39,27.490499999999997
40,28.16289999999998
41,27.18950000000001
42,29.667399999999986
43,25.817600000000027
44,28.369199999999978
45,30.12990000000002
46,29.15659999999997
47,28.036599999999964
48,29.033700000000067
49,27.889099999999985
50,29.136600000000044
51,26.86779999999999
52,28.111099999999965
53,29.13530000000003
54,29.766099999999938
55,29.77940000000001
56,26.405399999999986
57,28.316900000000032
58,27.88779999999997
59,27.43760000000009
60,28.53699999999992
61,29.64580000000001
62,26.305600000000027
63,27.549969999999995
64,30.430239999999998
65,28.408199999999994
66,28.757900000000006
67,28.488500000000016
68,27.42009999999999
69,29.501800000000003
70,28.012099999999975
71,27.485400000000027
72,26.558299999999974
73,27.973299999999995
74,28.466200000000015
75,25.862700000000018
76,29.978999999999985
77,29.02969999999999
78,29.158999999999992
79,26.641500000000065
80,28.76529999999991
81,26.6717000000001
82,28.20169999999996
83,27.484299999999962
84,28.59019999999998
85,29.88409999999999
86,26.902000000000044
87,30.385800000000017
88,29.178800000000024
89,27.981699999999933
90,29.25909999999999
91,28.002000000000066
92,29.385800000000017
93,29.54849999999999
94,24.23738000000001
95,27.450419999999994
96,27.372299999999996
97,29.115499999999997
98,28.014200000000017
99,27.92149999999998
100,31.762500000000017
101,28.641700000000014
102,27.994099999999946
103,30.137500000000045
104,27.242899999999963
105,28.7885
106,27.750800000000027
107,30.639099999999985
108,27.371399999999994
109,27.378400000000056
110,30.29779999999994
111,27.023199999999974
112,28.268300000000067
113,27.667699999999968
114,29.042100000000005
115,27.845500000000015
116,28.415700000000015
117,27.481199999999944
118,30.075199999999995
119,27.93259999999998
120,29.97420000000011
121,28.461199999999963
122,27.301799999999957
123,29.717899999999986
124,28.83680000000004
125,28.713600000000042
126,27.497860000000003
127,28.069990000000004
128,30.08290000000001
129,25.618599999999986
130,28.01400000000001
131,29.116799999999984
132,29.62379999999999
133,26.349500000000035
134,25.76830000000001
135,28.36439999999999
136,28.869699999999966
137,28.88240000000002
138,29.35930000000002
139,29.347699999999975
140,27.676600000000008
141,27.77940000000001
142,27.86179999999996
143,28.434600000000046
144,30.30099999999993
145,28.37740000000008
146,32.510599999999954
147,25.574299999999994
148,28.707200000000057
149,27.643100000000004
150,28.622199999999907
151,26.277900000000045
152,27.165500000000065
153,29.0385
154,29.600599999999986
155,27.262299999999982
156,26.642200000000003
157,28.32389999999998
158,27.610380000000006
159,28.686449999999994
160,28.002800000000008
161,27.761200000000002
162,28.766400000000004
163,27.525199999999984
164,29.32650000000001
165,26.994799999999998
166,27.70889999999997
167,27.995300000000043
168,27.296899999999994
169,27.827200000000005
170,26.65179999999998
171,27.25139999999999
172,30.00830000000002
173,27.172500000000014
174,28.025800000000004
175,29.3981
176,27.813300000000027
177,30.37639999999999
178,29.571399999999926
179,26.287500000000023
180,26.669399999999996
181,28.592899999999986
182,29.552599999999984
183,28.956099999999992
184,26.19220000000007
185,29.63040000000001
186,27.11220000000003
187,28.996099999999956
188,25.850400000000036
189,28.01509999999996
190,28.416040000000002
191,26.61264
192,28.256200000000007
193,28.293499999999995
194,28.3647
195,29.227100000000007
196,28.041800000000023
197,28.029299999999978
198,31.185099999999977
199,29.758200000000045
200,29.64489999999995
201,26.661900000000003
202,27.281900000000007
203,29.69229999999999
204,27.545800000000042
205,27.310499999999934
206,28.635900000000106
207,26.67579999999998
208,28.467499999999973
209,30.414499999999975
210,29.796500000000037
211,27.516399999999976
212,30.179300000000012
213,28.544399999999996
214,28.562400000000025
215,27.628600000000006
216,30.164499999999975
217,28.669700000000034
218,32.634399999999914
219,27.409400000000005
220,28.397300000000087
221,28.39174
222,28.310109999999995
223,28.52980000000001
224,28.181099999999986
225,27.9718
226,28.879400000000004
227,29.428000000000026
228,30.468399999999974
229,31.297300000000007
230,28.688499999999976
231,27.721499999999992
232,27.970700000000022
233,30.6241
234,28.68599999999998
235,31.06310000000002
236,28.08310000000006
237,27.7109999999999
238,30.863000000000056
239,25.88919999999996
240,28.532300000000077
241,27.0163
242,26.60419999999999
243,27.44799999999998
244,29.754799999999932
245,29.703100000000063
246,26.758000000000038
247,26.74459999999999
248,29.15809999999999
249,28.30709999999999
250,31.19889999999998
251,29.93859999999995
252,29.167579999999994
253,29.308930000000004
254,26.468999999999994
255,29.589500000000015
256,26.496700000000004
257,29.564899999999994
258,28.4281
259,26.429100000000005
260,29.611199999999997
261,29.302899999999966
262,28.076300000000003
263,28.277000000000044
264,29.33019999999999
265,29.103399999999965
266,27.457100000000025
267,28.220700000000022
268,28.815799999999967
269,29.69889999999998
270,28.41719999999998
271,27.64790000000005
272,28.38530000000003
273,28.039999999999964
274,27.019499999999994
275,30.284200000000055
276,29.50019999999995
277,30.424600000000055
278,30.935299999999984
279,29.980299999999943
280,29.510899999999992
281,28.908900000000017
282,29.436199999999985
283,31.765509999999992
284,26.80810000000001
285,29.4354
286,31.7423
287,30.650999999999982
288,31.447000000000003
289,27.251100000000008
290,29.605000000000018
291,26.3664
292,28.224699999999984
293,28.378300000000024
294,27.834099999999978
295,27.965599999999995
296,29.454000000000008
297,28.865499999999997
298,27.390900000000045
299,29.305099999999925
300,27.27690000000007
301,29.2586
302,29.003999999999905
303,29.719400000000064
304,29.56529999999998
305,25.48230000000001
306,23.19380000000001
307,29.446000000000026
308,26.057699999999954
309,27.95119999999997
310,32.02550000000008
311,29.847599999999943
312,28.24350000000004
313,28.771999999999935
314,26.835519999999995
315,30.53828
316,28.88860000000001
317,31.739800000000002
318,28.959299999999985
319,26.909400000000005
320,27.700300000000027
321,28.51959999999997
322,27.7389
323,30.17259999999999
324,29.812400000000025
325,29.495900000000006
326,26.38689999999997
327,27.923400000000015
328,27.927099999999996
329,28.01170000000002
330,28.83159999999998
331,27.809200000000033
332,26.924499999999966
333,27.142900000000054
334,28.64639999999997
335,29.072199999999953
336,28.768599999999992
337,27.154100000000085
338,28.26389999999992
339,28.814300000000003
340,27.3365
341,28.906900000000064
342,28.47879999999998
343,25.041500000000042
344,28.903099999999995
345,26.97919999999999
346,28.48209
347,27.390919999999994
348,25.597499999999997
349,27.609200000000016
350,29.158699999999982
351,28.689400000000006
352,28.4007
353,27.758899999999983
354,31.759100000000046
355,30.784599999999955
356,25.696600000000046
357,27.176999999999964
358,27.393399999999986
359,28.022700000000043
360,26.375
361,26.571499999999958
362,27.20500000000004
363,29.568599999999947
364,27.13810000000001
365,28.235400000000027
366,27.53710000000001
367,27.856599999999958
368,28.34800000000007
369,27.134199999999964
370,27.525800000000004
371,27.83680000000004
372,27.567499999999995
373,27.3587
374,26.67259999999999
375,26.39009999999996
376,28.007299999999987
377,28.513900000000035
378,27.75182999999999
379,27.558639999999997
380,26.895899999999997
381,28.393
382,28.40960000000001
383,28.424900000000008
384,29.409899999999993
385,27.80049999999997
386,29.837900000000047
387,27.849199999999996
388,27.897099999999966
389,29.69920000000002
390,26.581799999999987
391,27.947600000000023
392,29.502999999999986
393,31.10930000000002
394,27.282100000000014
395,28.755699999999933
396,26.121600000000058
397,29.38549999999998
398,29.54939999999999
399,27.471900000000005
400,28.13340000000005
401,24.25019999999995
402,27.92139999999995
403,25.69360000000006
404,26.953599999999938
405,25.95670000000007
406,27.53660000000002
407,27.891899999999964
408,29.45569999999998
409,28.813099999999963
410,28.333709999999996
411,30.746080000000006
412,29.520899999999983
413,26.263500000000022
414,29.01249999999999
415,28.406000000000006
416,30.16300000000001
417,29.74860000000001
418,28.031999999999982
419,29.48689999999999
420,27.99939999999998
421,31.20180000000005
422,27.136599999999987
423,28.804399999999987
424,27.128899999999987
425,27.25
426,29.086400000000026
427,30.21780000000001
428,28.903299999999945
429,26.213100000000054
430,30.265300000000025
431,29.65289999999993
432,27.63220000000001
433,28.659700000000043
434,28.683899999999994
435,28.485400000000027
436,28.12889999999993
437,29.79600000000005
438,28.836799999999926
439,30.260400000000004
440,30.400300000000016
441,28.97854000000001
442,31.0574
443,28.4593
444,29.55019999999999
445,28.843099999999993
446,27.424300000000017
447,28.038200000000018
448,27.379599999999982
449,28.055999999999983
450,28.805600000000027
451,29.105399999999975
452,28.16640000000001
453,28.781000000000006
454,28.43270000000001
455,27.625699999999995
456,30.149999999999977
457,29.309100000000058
458,29.008699999999976
459,26.90089999999998
460,25.851
461,26.662699999999973
462,26.437099999999987
463,28.43640000000005
464,29.161299999999983
465,27.824700000000007
466,27.06269999999995
467,27.89140000000009
468,28.808199999999943
469,27.54860000000008
470,29.46589999999992
471,29.34890000000007
472,27.4067
473,29.663420000000002
474,29.30144
475,27.373699999999985
476,26.5163
477,29.252800000000008
478,27.502800000000008
479,25.282600000000002
480,26.80449999999999
481,29.709000000000003
482,30.260899999999992
483,29.050400000000025
484,30.13009999999997
485,26.5668
486,30.143200000000036
487,27.269000000000005
488,27.241899999999987
489,26.544899999999984
490,30.829500000000053
491,26.095899999999915
492,26.59280000000001
493,26.493400000000065
494,27.772199999999998
495,29.201099999999997
496,29.053699999999935
497,26.594100000000026
498,27.82910000000004
499,28.102899999999977
500,28.39199999999994
501,30.638000000000034
502,27.597999999999956
503,28.604700000000093
504,29.051199999999994
505,28.67341000000002
506,27.738119999999995
507,28.648200000000003
508,28.847799999999978
509,27.003600000000006
510,29.61450000000002
511,25.033499999999975
512,29.507600000000025
513,28.408299999999997
514,28.206899999999962
515,30.12130000000002
516,30.60239999999999
517,27.341800000000035
518,28.64209999999997
519,26.769499999999994
520,28.51120000000003
521,29.221000000000004
522,28.356199999999944
523,28.63370000000009
524,28.823599999999942
525,30.39790000000005
526,30.65879999999993
527,26.515100000000075
528,25.957799999999907
529,28.282200000000103
530,27.29759999999999
531,28.338699999999903
532,28.949800000000096
533,24.233999999999924
534,29.055400000000077
535,29.7423
536,26.78989999999999
537,27.972369999999998
538,29.451390000000004
539,28.222700000000003
540,29.816100000000006
541,29.612899999999996
542,26.100899999999996
543,29.686700000000002
544,27.30590000000001
545,27.05419999999998
546,27.91379999999998
547,27.896100000000047
548,30.07959999999997
549,31.24000000000001
550,27.835800000000006
551,29.481600000000014
552,27.766299999999944
553,26.907800000000066
554,29.929199999999923
555,26.910300000000007
556,29.243000000000052
557,28.052299999999946
558,27.91140000000007
559,28.939499999999953
560,27.64110000000005
561,29.190999999999917
562,27.40700000000004
563,29.839000000000055
564,29.193399999999997
565,28.68539999999996
566,30.716499999999996
567,29.237100000000055
568,28.631979999999984
569,28.219980000000007
570,26.995500000000007
571,27.620800000000003
572,29.850599999999986
573,28.745300000000015
574,29.226400000000012
575,26.481400000000008
576,28.7509
577,27.784899999999993
578,29.060099999999977
579,28.37529999999998
580,27.318300000000022
581,27.074099999999987
582,27.522400000000005
583,28.848299999999995
584,29.720199999999977
585,29.28010000000006
586,28.219299999999976
587,26.829600000000028
588,28.094299999999976
589,26.386099999999942
590,28.056200000000104
591,29.578199999999924
592,27.819900000000075
593,26.570899999999938
594,30.707700000000045
595,27.99770000000001
596,29.617599999999925
597,26.567000000000007
598,28.511600000000044
599,27.888000000000034
600,29.562889999999996
601,26.01270000000001
602,29.00329999999998
603,25.896500000000003
604,27.354000000000013
605,28.20830000000001
606,28.979000000000013
607,28.68489999999997
608,27.012900000000002
609,26.0831
610,28.074099999999987
611,29.084600000000023
612,29.456999999999994
613,27.24970000000002
614,27.36039999999997
615,28.50229999999999
616,28.45070000000004
617,28.748199999999997
618,25.961900000000014
619,29.184499999999957
620,26.52769999999998
621,26.944900000000075
622,28.220299999999952
623,28.2894
624,27.427999999999997
625,29.367700000000013
626,29.102300000000014
627,27.583799999999997
628,29.65879999999993
629,27.770700000000033
630,26.349000000000046
631,29.743299999999977
632,28.623099999999994
633,29.054680000000005
634,27.59259999999999
635,27.9298
636,27.33620000000002
637,29.173100000000005
638,27.55019999999996
639,28.192500000000052
640,31.391399999999976
641,29.096299999999985
642,28.871199999999988
643,30.030200000000036
644,28.088099999999997
645,30.41379999999998
646,27.995600000000024
647,29.349699999999984
648,24.723899999999958
649,30.14620000000002
650,27.614900000000034
651,27.951000000000022
652,28.76139999999998
653,28.406499999999937
654,30.314700000000016
655,29.475700000000074
656,26.888599999999997
657,30.0779
658,29.099399999999946
659,27.44119999999998
660,28.520899999999983
661,29.9135
662,30.310800000000086
663,24.62749999999994
664,23.81593
665,28.514709999999994
666,28.611800000000017
667,29.572699999999998
668,27.60589999999999
669,28.537299999999988
670,28.366900000000015
671,29.116900000000015
672,30.137999999999977
673,27.54050000000001
674,26.99169999999998
675,28.98750000000001
676,28.490200000000016
677,27.71690000000001
678,26.81099999999998
679,25.93950000000001
680,28.776700000000005
681,27.644900000000007
682,27.225399999999922
683,27.612800000000107
684,27.755699999999933
685,26.557300000000055
686,28.94889999999998
687,28.361599999999953
688,28.032699999999977
689,28.239200000000096
690,27.896099999999933
691,26.189000000000078
692,27.833299999999895
693,27.38480000000004
694,29.69749999999999
695,28.642900000000054
696,27.00766999999999
697,28.422030000000007
698,28.762500000000003
699,29.74350000000001
700,30.733299999999986
701,27.508499999999998
702,28.944999999999993
703,29.927700000000016
704,27.375499999999988
705,26.406999999999982
706,26.0856
707,27.763300000000015
708,27.652199999999993
709,27.38330000000002
710,29.060699999999997
711,30.73430000000002
712,29.467600000000004
713,30.17610000000002
714,32.003600000000006
715,31.04480000000001
716,25.006399999999985
717,26.890800000000013
718,28.92629999999997
719,25.846499999999992
720,29.01139999999998
721,29.968899999999962
722,28.165500000000065
723,29.778799999999933
724,29.9461
725,27.768200000000093
726,26.592499999999973
727,25.074700000000007
728,26.65607
729,28.337130000000002
730,27.393699999999995
731,29.607500000000016
732,28.620599999999996
733,28.9872
734,27.742999999999995
735,27.983400000000017
736,29.34929999999997
737,28.672399999999982
738,28.249600000000044
739,25.95119999999997
740,28.34469999999999
741,31.707600000000014
742,28.15640000000002
743,28.274200000000008
744,29.333399999999983
745,28.697000000000003
746,27.407299999999964
747,30.18380000000002
748,29.248299999999972
749,29.386900000000082
750,28.49809999999991
751,28.80320000000006
752,26.817000000000007
753,27.42349999999999
754,27.144699999999943
755,29.662200000000098
756,30.62919999999997
757,29.805099999999925
758,26.669200000000046
759,27.805900000000065
760,29.48212000000001
761,26.96092
762,25.75229999999999
763,28.195600000000013
764,29.490499999999997
765,27.695399999999978
766,27.330700000000007
767,29.066399999999987
768,29.84960000000001
769,27.79200000000003
770,28.205399999999997
771,25.698399999999992
772,28.888199999999983
773,27.359199999999987
774,29.999400000000037
775,28.392499999999984
776,29.32329999999996
777,23.154800000000023
778,28.228700000000003
779,30.322000000000003
780,27.073099999999954
781,29.329400000000078
782,29.982799999999997
783,28.047500000000014
784,31.672199999999975
785,24.86839999999995
786,29.3818
787,28.10430000000008
788,28.060499999999934
789,29.748500000000035
790,28.574899999999957
791,25.1798
792,29.022
793,29.52735
794,31.024200000000008
795,28.7072
796,26.603199999999987
797,29.022700000000015
798,26.744500000000016
799,26.600899999999967
800,28.405500000000018
801,28.734399999999994
802,29.865200000000016
803,26.6832
804,30.6164
805,27.343399999999974
806,28.992200000000025
807,27.570899999999938
808,28.32260000000008
809,26.734499999999912
810,28.607600000000048
811,28.504300000000057
812,28.197399999999902
813,28.715599999999995
814,29.31720000000007
815,24.90840000000003
816,28.67769999999996
817,27.966199999999958
818,30.870900000000006
819,26.647199999999998
820,28.989599999999996
821,29.857200000000034
822,28.17190000000005
823,26.686399999999935
824,27.964240000000004
825,29.955489999999998
826,28.086900000000014
827,26.73659999999998
828,28.667
829,30.001100000000008
830,27.250799999999998
831,27.8039
832,30.424500000000023
833,30.62349999999998
834,28.998800000000017
835,27.91210000000001
836,29.345699999999965
837,28.6567
838,28.975099999999998
839,27.969499999999982
840,28.69850000000008
841,28.461399999999912
842,28.362600000000043
843,28.193399999999997
844,27.338600000000042
845,28.03239999999994
846,29.94270000000006
847,28.8522999999999
848,26.680400000000077
849,26.609100000000012
850,27.351699999999937
851,27.916000000000054
852,29.97709999999995
853,28.34170000000006
854,27.907799999999952
855,27.322099999999978
856,28.78309
857,29.210639999999998
858,29.7021
859,28.128199999999993
860,28.415999999999997
861,28.58250000000001
862,30.267199999999974
863,29.31660000000005
864,27.60409999999996
865,29.04419999999999
866,30.087500000000034
867,26.049199999999985
868,26.76490000000001
869,27.15010000000001
870,28.84789999999998
871,27.587000000000046
872,29.078599999999938
873,30.242900000000077
874,27.949699999999893
875,27.326700000000073
876,28.05099999999993
877,27.975000000000023
878,28.18450000000007
879,28.518699999999967
880,30.39670000000001
881,29.014699999999948
882,29.650300000000016
883,30.28679999999997
884,28.69780000000003
885,25.420399999999972
886,27.195100000000025
887,28.718899999999962
888,30.043210000000002
889,27.59912
890,27.44850000000001
891,29.21199999999999
892,26.0402
893,27.061200000000014
894,27.246999999999986
895,27.095000000000027
896,29.49159999999995
897,28.184000000000026
898,28.0317
899,28.2817
900,26.790599999999984
901,28.983400000000017
902,26.09820000000002
903,29.307299999999998
904,26.892799999999966
905,28.804100000000062
906,28.110399999999913
907,28.23300000000006
908,31.387299999999982
909,28.84910000000002
910,29.72449999999992
911,27.849900000000048
912,28.581000000000017
913,28.527500000000032
914,28.656599999999912
915,28.792100000000005
916,28.762800000000084
917,27.179499999999962
918,29.05529999999999
919,28.929300000000012
920,29.12473999999999
921,28.229330000000004
922,27.600399999999993
923,29.2757
924,31.73570000000001
925,28.403500000000008
926,27.710000000000008
927,27.227100000000007
928,29.839399999999955
929,26.060400000000016
930,29.133700000000033
931,28.87299999999999
932,29.667399999999986
933,26.836400000000026
934,28.57469999999995
935,26.691800000000057
936,26.787699999999973
937,31.502899999999954
938,29.714300000000094
939,28.55009999999993
940,28.046299999999974
941,28.28410000000008
942,27.179499999999962
943,29.662699999999973
944,29.714699999999993
945,28.201700000000073
946,29.188199999999938
947,29.239100000000008
948,27.559200000000033
949,27.543900000000008
950,28.50630000000001
951,28.914200000000008
952,29.862009999999998
953,28.367199999999997
954,29.5651
955,29.133999999999986
956,27.626900000000006
957,27.4315
958,27.608400000000017
959,28.46709999999996
960,26.565600000000018
961,28.675099999999986
962,29.571799999999996
963,28.170800000000042
964,27.66579999999999
965,29.73399999999998
966,28.09940000000006
967,28.001899999999978
968,28.336299999999937
969,26.772500000000036
970,28.38810000000001
971,28.084600000000023
972,26.54880000000003
973,29.418899999999894
974,27.622900000000072
975,29.432699999999954
976,30.687400000000025
977,27.924999999999955
978,28.41730000000007
