,ATPfrac = 0.880285882084
0,27.055889999999998
1,30.819490000000002
2,31.165200000000013
3,30.2757
4,27.810699999999997
5,27.887699999999995
6,27.953400000000016
7,27.986099999999965
8,28.376900000000035
9,28.004599999999982
10,28.879700000000014
11,30.395399999999995
12,30.591499999999996
13,27.377400000000023
14,30.102499999999964
15,28.260999999999967
16,29.10080000000005
17,28.922699999999963
18,27.490800000000036
19,30.309499999999957
20,27.738200000000006
21,24.768599999999992
22,27.151800000000094
23,30.306699999999978
24,29.21479999999997
25,25.302400000000034
26,30.0625
27,30.22129999999993
28,26.687099999999987
29,27.2890000000001
30,31.266899999999964
31,30.07669999999996
32,29.927150000000005
33,26.756829999999994
34,28.73060000000001
35,26.560900000000004
36,27.842799999999983
37,27.3562
38,28.536100000000005
39,29.51090000000002
40,27.321199999999976
41,30.1327
42,28.885199999999998
43,29.59190000000001
44,31.51260000000002
45,29.205600000000004
46,28.217899999999986
47,27.881700000000023
48,25.977499999999964
49,26.15409999999997
50,29.356400000000008
51,28.047000000000025
52,28.942000000000007
53,26.8288
54,28.702800000000025
55,28.74929999999995
56,30.64670000000001
57,26.727499999999964
58,29.507900000000063
59,28.245900000000006
60,28.12029999999993
61,30.453200000000038
62,28.13130000000001
63,29.80989999999997
64,28.698400000000106
65,27.247049999999994
66,27.792630000000003
67,29.75120000000001
68,29.016699999999986
69,27.183700000000016
70,31.1721
71,31.105700000000013
72,26.337699999999984
73,27.790399999999977
74,28.551500000000033
75,29.6952
76,29.8707
77,29.783500000000004
78,26.94229999999999
79,29.959299999999985
80,30.29989999999998
81,29.343600000000038
82,27.273799999999937
83,26.035400000000095
84,29.782499999999914
85,27.43010000000004
86,29.92050000000006
87,28.0628999999999
88,29.59030000000007
89,29.910499999999956
90,29.249199999999973
91,29.854400000000055
92,24.62749999999994
93,28.302600000000098
94,29.11519999999996
95,27.931299999999965
96,31.3741
97,29.942300000000046
98,29.903879999999994
99,28.429780000000008
100,29.103599999999986
101,28.9709
102,28.15610000000001
103,26.780200000000008
104,29.162699999999973
105,30.583600000000047
106,30.84469999999999
107,29.0711
108,28.670500000000004
109,25.67999999999995
110,29.911800000000028
111,27.505899999999997
112,26.86650000000003
113,26.999599999999987
114,31.013799999999947
115,30.999700000000075
116,28.214699999999993
117,27.2894
118,29.026499999999942
119,26.27570000000003
120,31.602600000000052
121,26.69399999999996
122,27.844799999999964
123,26.580900000000042
124,29.298299999999927
125,26.577800000000025
126,28.613699999999994
127,28.201599999999985
128,26.245000000000005
129,26.86620000000005
130,29.824499999999944
131,27.18425
132,30.503820000000005
133,27.445999999999984
134,29.286
135,27.123400000000004
136,29.01490000000001
137,28.623500000000007
138,27.543299999999988
139,29.58299999999997
140,28.891400000000033
141,31.064099999999996
142,27.874599999999987
143,27.30709999999999
144,28.687000000000012
145,29.910799999999995
146,29.69100000000003
147,28.239599999999996
148,26.94309999999996
149,27.436199999999985
150,29.21760000000006
151,29.561199999999985
152,27.202099999999973
153,29.279700000000048
154,28.311899999999923
155,30.84310000000005
156,26.958600000000047
157,29.329799999999977
158,29.53189999999995
159,29.112700000000018
160,24.603000000000065
161,29.656499999999937
162,27.420299999999997
163,29.702499999999986
164,27.475739999999995
165,28.738920000000007
166,25.870800000000003
167,27.906199999999984
168,27.808400000000006
169,30.037499999999994
170,25.214400000000012
171,27.753900000000016
172,27.598199999999963
173,28.075500000000034
174,28.84069999999997
175,27.49029999999999
176,30.307200000000023
177,28.511000000000024
178,27.236699999999985
179,26.68739999999997
180,27.15370000000007
181,28.34229999999991
182,28.730000000000018
183,26.38130000000001
184,24.983799999999974
185,29.306800000000067
186,27.732799999999997
187,27.21539999999993
188,27.422700000000077
189,28.21539999999993
190,30.780200000000036
191,26.989100000000008
192,30.4307
193,31.15229999999997
194,28.736099999999965
195,26.611200000000053
196,30.189300000000003
197,28.031900000000007
198,31.185329999999993
199,28.102800000000016
200,29.581400000000002
201,26.317399999999992
202,28.883499999999998
203,29.6738
204,28.201300000000003
205,28.80529999999999
206,27.990499999999997
207,27.725300000000004
208,28.31099999999998
209,27.436800000000005
210,29.80400000000003
211,27.454099999999983
212,28.553000000000054
213,28.201499999999896
214,27.698100000000068
