,ATPfrac = 0.74204402993
0,31.394050000000007
1,29.967399999999998
2,24.655500000000004
3,30.2748
4,27.580099999999987
5,29.439300000000003
6,31.143999999999977
7,27.257100000000037
8,28.45459999999997
9,25.726200000000006
10,27.961900000000014
11,29.471299999999985
12,27.670500000000004
13,30.399100000000033
14,29.5933
15,28.355700000000013
16,29.17369999999994
17,28.539800000000014
18,29.981599999999958
19,29.738000000000056
20,31.19119999999998
21,29.48840000000007
22,28.586299999999937
23,27.806299999999965
24,25.154600000000073
25,32.03919999999994
26,27.68259999999998
27,27.528800000000047
28,28.611400000000003
29,31.23509999999999
30,28.928999999999974
31,30.02030000000002
32,26.774400000000014
33,28.795999999999935
34,30.105000000000018
35,29.570000000000164
36,30.63799999999992
37,27.839999999999918
38,27.36169000000001
39,28.083640000000003
40,28.26249999999999
41,28.046600000000012
42,27.19460000000001
43,30.092299999999994
44,30.1147
45,31.904799999999966
46,28.204200000000014
47,30.640600000000006
48,30.049800000000005
49,29.393100000000004
50,27.823399999999992
51,30.84960000000001
52,29.441599999999994
53,31.46709999999996
54,27.75240000000008
55,25.721900000000005
56,30.221199999999953
57,27.106300000000033
58,26.68999999999994
59,29.712400000000002
60,29.081300000000056
61,30.715599999999995
62,25.63869999999997
63,26.48230000000001
64,29.503299999999967
65,27.77520000000004
66,28.77139999999997
67,30.228900000000067
68,30.821899999999914
69,31.852600000000052
70,28.445299999999975
71,27.825000000000045
72,26.66599999999994
73,27.702999999999975
74,27.698000000000093
75,31.50977000000001
76,31.31985999999999
77,27.128400000000013
78,28.500199999999978
79,31.337500000000006
80,30.711700000000008
81,29.572599999999994
82,28.529800000000023
83,28.61779999999999
84,28.831500000000005
85,28.149200000000008
86,29.814499999999953
87,29.237000000000023
88,29.021500000000003
89,27.275199999999984
90,31.604300000000023
91,24.75210000000004
92,28.16739999999993
93,26.94799999999998
94,27.22840000000008
95,29.223700000000008
96,28.88990000000001
97,28.487499999999955
98,32.01999999999998
99,30.92439999999999
100,29.20569999999998
101,27.27890000000002
102,29.82000000000005
103,28.891199999999913
104,28.60990000000004
105,29.259300000000053
106,27.931299999999965
107,31.970199999999977
108,31.61200000000008
109,29.27500000000009
110,27.317999999999756
111,28.593000000000075
112,28.69900000000007
113,27.952520000000007
114,30.17506999999999
115,28.893600000000006
116,30.804399999999987
117,27.902800000000013
118,31.96029999999999
119,28.7243
120,29.78030000000001
121,27.41210000000001
122,33.01519999999999
123,27.943899999999985
124,28.87869999999998
125,30.79480000000001
126,25.54490000000004
127,29.20459999999997
128,28.960699999999974
129,27.251899999999978
130,32.39650000000006
131,27.951599999999985
132,27.916200000000003
133,28.82740000000001
134,29.68730000000005
135,27.96199999999999
136,28.833099999999945
137,31.16960000000006
138,27.881599999999935
139,27.908199999999965
140,28.543800000000033
141,29.50229999999999
142,30.478900000000067
143,29.23689999999999
144,26.93279999999993
145,30.254900000000134
146,30.605999999999767
147,29.980000000000018
148,32.11000000000013
149,29.555000000000064
150,30.63185
151,31.804059999999993
152,30.490499999999997
153,30.670299999999997
154,26.295200000000023
155,31.513799999999975
156,30.27340000000001
157,27.375800000000027
158,26.5437
159,31.046299999999974
160,29.044100000000014
161,28.291799999999967
162,29.76550000000003
163,30.620799999999974
164,28.241000000000042
165,28.377699999999948
166,26.963500000000067
167,29.83510000000001
168,30.953499999999963
169,28.46539999999993
170,27.378200000000106
171,27.044599999999946
172,30.336400000000026
173,30.378799999999956
174,29.952800000000025
175,29.276499999999942
176,25.866700000000037
177,30.40510000000006
178,30.395299999999907
179,29.621000000000095
180,28.49529999999993
181,27.751500000000078
182,28.412799999999834
183,32.376000000000204
184,28.977999999999838
185,31.16800000000012
186,28.311999999999898
187,29.477919999999997
188,30.08063
189,33.01950000000001
190,28.725300000000004
191,28.389800000000008
192,28.575499999999977
193,31.376900000000035
194,26.779399999999953
195,26.18870000000004
196,25.4443
197,28.501599999999996
198,26.998999999999967
199,29.275599999999997
200,28.32800000000003
201,26.677899999999966
202,29.40390000000002
203,31.326400000000035
204,31.04779999999994
205,27.829900000000066
206,25.958799999999997
207,29.700199999999995
208,26.349199999999996
209,30.762299999999982
210,28.734000000000037
211,27.176899999999932
212,28.556100000000015
213,28.830900000000042
214,28.012200000000007
215,30.432900000000018
216,30.6878999999999
217,31.74380000000008
218,26.994299999999953
219,26.265199999999936
220,27.623000000000047
221,30.192000000000007
222,27.764000000000124
223,26.607999999999947
224,28.75500000000011
225,31.351400000000005
226,30.52865
227,28.278699999999986
228,26.3134
229,28.97830000000002
230,28.72289999999998
231,30.29230000000001
232,27.350300000000004
233,28.70119999999997
234,30.9914
235,31.56460000000004
236,30.507299999999987
237,30.960199999999986
238,28.356400000000008
239,28.54309999999998
240,31.264200000000017
241,31.719299999999976
242,29.271000000000072
243,29.239399999999932
244,31.920200000000023
245,28.662799999999947
246,29.590700000000083
247,29.522499999999923
248,30.1717000000001
249,27.7358999999999
250,29.6943
251,30.37760000000003
252,29.16039999999998
253,29.187900000000013
254,28.564399999999978
255,30.47810000000004
256,27.309399999999982
257,31.578000000000088
258,29.902000000000044
259,27.727999999999838
260,32.096000000000004
261,29.82400000000007
262,28.802820000000004
263,30.75743
264,27.768199999999993
265,29.680200000000013
266,28.38119999999998
267,25.502200000000016
268,26.149399999999986
269,27.2543
270,31.15780000000001
271,29.828100000000006
272,29.0043
273,30.27879999999999
274,30.06049999999999
275,30.783500000000004
276,29.62420000000003
277,27.45890000000003
278,27.81039999999996
279,30.149599999999964
280,31.476999999999975
281,26.35050000000001
282,26.082700000000045
283,31.0711
284,28.946000000000026
285,29.09209999999996
286,29.422000000000025
287,31.315399999999954
288,28.620400000000018
289,27.596000000000004
290,28.223799999999983
291,29.820299999999975
292,28.064200000000028
293,30.177099999999996
294,29.29350000000011
295,26.01699999999994
296,27.549999999999955
297,28.838999999999942
298,29.712999999999965
299,30.883000000000038
300,31.81223
301,30.176019999999994
302,31.01899999999999
303,30.5009
304,29.9521
305,25.99860000000001
306,27.39609999999999
307,29.932200000000023
308,31.335499999999968
309,30.13760000000002
310,29.753600000000006
311,30.315600000000018
312,30.61869999999999
313,33.561199999999985
314,26.737599999999986
315,30.946500000000015
316,33.13070000000005
317,29.32439999999997
318,30.85489999999993
319,30.666500000000042
320,29.607200000000034
321,29.105999999999995
322,26.8981
323,27.18369999999993
324,30.338600000000042
325,29.08960000000002
326,32.245199999999954
327,29.759700000000066
328,31.468899999999962
329,28.10559999999998
330,30.09559999999999
331,30.00720000000001
332,31.277000000000157
333,28.342999999999847
334,26.979000000000042
335,32.31700000000001
336,28.003099999999996
337,30.65119
338,30.956400000000016
339,27.364299999999986
340,28.804699999999997
341,30.353800000000007
342,28.61850000000001
343,32.260699999999986
344,26.954999999999984
345,27.992500000000007
346,29.396900000000016
347,29.274299999999982
348,29.05310000000003
349,28.740099999999984
350,27.591200000000015
351,29.639499999999998
352,27.420200000000023
353,26.770899999999983
354,30.92599999999993
355,28.638599999999997
356,28.34830000000011
357,30.23079999999993
358,31.629400000000032
359,29.05729999999994
360,28.891900000000078
361,29.22969999999998
362,29.1558
363,29.687900000000013
364,28.24479999999994
365,28.41020000000003
366,27.20889999999997
367,30.598299999999995
368,31.089900000000057
369,28.506999999999948
370,25.94699999999989
371,30.422000000000025
372,30.638000000000147
373,33.42434
374,29.6169
375,27.81020000000001
376,30.164699999999982
377,26.83540000000002
378,28.564099999999996
379,29.29419999999999
380,26.845500000000015
381,30.294699999999978
382,26.090599999999995
383,30.199700000000007
384,31.422300000000007
385,26.99430000000001
386,31.39330000000001
387,31.35129999999998
388,26.87349999999998
389,29.23580000000004
390,30.008500000000026
391,30.885999999999967
392,27.67859999999996
393,29.515899999999988
394,28.531100000000038
395,29.95309999999995
396,28.420200000000023
397,27.60540000000003
398,28.2337
399,30.875499999999988
400,25.354299999999967
401,29.677800000000047
402,30.39779999999996
403,29.44780000000003
404,30.972600000000057
405,32.12779999999998
406,32.12099999999987
407,29.060000000000173
408,27.980999999999995
409,30.952999999999975
410,32.37769000000001
411,30.297119999999993
412,28.8682
413,31.382499999999993
414,30.537499999999994
415,29.038600000000002
416,26.679299999999984
417,29.66990000000004
418,29.550899999999956
419,30.810100000000034
420,30.2457
421,27.68149999999997
422,28.309600000000046
423,28.960499999999968
424,27.10669999999999
425,28.99459999999999
