,ATPfrac = 0.792848358228
0,29.040110000000006
1,28.946619999999996
2,27.539299999999997
3,26.05080000000001
4,27.146799999999985
5,29.33680000000001
6,28.68980000000002
7,29.380899999999997
8,29.361699999999985
9,27.055499999999995
10,29.024
11,30.743499999999983
12,28.966600000000028
13,26.22769999999997
14,30.86160000000001
15,28.152600000000007
16,31.428499999999985
17,28.979600000000005
18,31.53340000000003
19,28.96950000000004
20,25.049499999999966
21,25.61119999999994
22,26.77170000000001
23,33.36710000000005
24,28.86349999999993
25,28.336200000000076
26,27.778799999999933
27,28.357900000000086
28,26.813999999999965
29,25.938499999999976
30,28.253199999999993
31,30.119699999999966
32,30.60600000000011
33,32.726
34,29.723999999999933
35,31.17282999999999
36,28.291030000000006
37,29.603700000000003
38,28.332499999999982
39,27.893700000000024
40,29.909899999999993
41,30.805999999999983
42,29.78430000000003
43,28.904899999999998
44,29.63489999999996
45,30.381400000000042
46,27.519299999999987
47,30.000200000000007
48,28.849999999999966
49,29.33430000000004
50,30.22539999999998
51,31.064100000000053
52,27.698599999999942
53,29.752200000000016
54,32.418300000000045
55,26.826999999999998
56,29.44629999999995
57,29.198499999999967
58,30.538599999999974
59,31.309100000000058
60,25.471700000000055
61,29.425599999999918
62,31.63810000000001
63,25.026399999999967
64,27.834100000000035
65,32.810299999999984
66,30.0077
67,27.206099999999992
68,29.508000000000038
69,27.194759999999995
70,28.467299999999994
71,30.4332
72,28.21120000000002
73,30.56449999999998
74,29.19380000000001
75,30.32639999999998
76,30.8211
77,29.581600000000037
78,29.20259999999996
79,28.56460000000004
80,30.980199999999968
81,29.2491
82,29.97739999999999
83,27.467200000000048
84,30.95920000000001
85,28.83179999999993
86,31.51120000000003
87,29.52030000000002
88,28.26679999999999
89,30.400999999999954
90,30.117200000000025
91,29.6413
92,28.790100000000052
93,28.329700000000003
94,27.063499999999976
95,30.965900000000033
96,30.278699999999958
97,29.10419999999999
98,30.321900000000028
99,32.71129999999994
100,28.08960000000002
101,25.63000000000011
102,27.65399999999977
103,28.072000000000116
104,29.258340000000004
105,27.262100000000004
106,29.53739999999999
107,30.4872
108,30.759100000000018
109,27.4897
110,26.96430000000001
111,28.657600000000002
112,28.534099999999967
113,26.419100000000014
114,29.31740000000002
115,29.341199999999958
116,31.043600000000026
117,29.6284
118,30.764200000000017
119,29.091999999999985
120,30.272100000000023
121,27.618999999999915
122,30.11990000000003
123,30.533000000000015
124,27.176699999999983
125,31.648900000000026
126,29.791799999999967
127,27.343600000000038
128,27.04880000000003
129,29.050399999999968
130,28.552099999999996
131,29.25019999999995
132,28.458500000000072
133,29.205799999999954
134,28.111600000000067
135,29.72939999999994
136,29.142200000000003
137,27.71799999999996
138,29.756000000000085
139,30.21453000000001
140,31.342659999999995
141,29.000399999999985
142,30.641100000000023
143,28.67779999999999
144,27.81450000000001
145,29.820999999999998
146,30.818899999999985
147,29.81600000000003
148,27.464499999999987
149,28.614499999999964
150,29.578200000000038
151,26.0077
152,29.97769999999997
153,30.958799999999997
154,30.091999999999985
155,28.052800000000047
156,28.644199999999955
157,29.27679999999998
158,27.275900000000092
159,30.662699999999973
160,28.46950000000004
161,28.091699999999946
162,28.366899999999987
163,27.796699999999987
164,30.110500000000002
165,27.337800000000016
166,28.74350000000004
167,26.999399999999923
168,28.83800000000008
169,29.56499999999994
170,25.341499999999996
171,27.469299999999976
172,30.230000000000018
173,31.457000000000107
174,28.37193
175,30.142929999999993
176,29.867999999999995
177,28.329700000000003
178,27.520399999999995
179,28.82910000000001
180,29.650000000000006
181,29.390199999999993
182,30.12760000000003
183,30.430399999999963
184,29.095200000000034
185,30.468799999999987
186,29.690699999999993
187,30.925099999999986
188,28.447400000000016
189,28.941300000000012
190,27.97320000000002
191,27.121599999999944
192,29.83770000000004
193,28.551699999999983
194,27.288400000000024
195,26.388799999999947
196,30.835900000000038
197,25.837800000000016
198,31.744399999999928
199,30.021000000000072
200,26.917299999999955
201,28.45810000000006
202,29.923000000000002
203,31.46989999999994
204,27.40409999999997
205,30.65390000000002
206,31.77240000000006
207,29.94399999999996
208,28.580999999999904
209,29.31083000000001
210,27.331069999999983
211,29.854200000000006
212,28.418900000000008
213,30.42919999999998
214,28.768700000000024
215,27.724500000000006
216,26.51619999999997
217,27.133000000000038
218,27.2937
219,30.059699999999964
220,30.117400000000032
221,29.671899999999994
222,30.434699999999964
223,30.13240000000002
224,29.241900000000044
225,28.365299999999934
226,30.08510000000001
227,29.33839999999998
228,28.38340000000005
229,30.135400000000004
230,28.606300000000033
231,30.817299999999932
232,27.855800000000045
233,30.66489999999999
234,29.459299999999985
235,29.131899999999973
236,30.628900000000044
237,30.884000000000015
238,30.998399999999947
239,29.024599999999964
240,27.059799999999996
241,30.181799999999953
242,31.285000000000082
243,27.310999999999922
244,30.243129999999994
245,28.528189999999995
246,28.34150000000001
247,29.487799999999993
248,30.20349999999999
249,29.543500000000023
250,30.22459999999998
251,30.87510000000003
252,29.90379999999999
253,29.034999999999968
254,30.999400000000037
255,31.214499999999987
256,27.437599999999975
257,30.714200000000005
258,26.969300000000032
259,28.191599999999994
260,30.68889999999999
261,30.03869999999995
262,29.410799999999995
263,28.856700000000046
264,30.250099999999975
265,28.834100000000035
266,31.5557
267,30.029499999999985
268,33.73519999999996
269,28.817600000000084
270,28.470299999999952
271,31.640999999999963
272,30.85520000000008
273,30.144000000000005
274,29.18119999999999
275,28.476899999999887
276,29.0920000000001
277,28.304000000000087
278,27.212649999999996
279,27.186390000000003
280,24.75949999999999
281,28.14580000000001
282,30.21180000000001
283,30.795600000000007
284,29.862799999999993
285,25.452099999999973
286,27.841700000000003
287,29.033999999999992
288,31.09020000000004
289,29.728200000000015
290,33.01169999999996
291,29.485900000000015
292,27.18380000000002
293,29.402799999999957
294,28.94659999999999
295,27.66730000000007
296,30.513799999999947
297,30.449100000000044
298,29.45679999999993
299,23.32510000000002
300,29.234300000000076
301,28.17229999999995
302,30.136099999999942
303,29.573900000000094
304,24.902399999999943
305,27.653699999999958
306,32.92710000000011
307,29.273899999999912
308,28.251500000000078
309,28.82619999999997
310,27.46460000000002
311,27.387000000000057
312,28.786999999999807
313,28.993900000000004
314,28.795180000000002
315,28.970200000000006
316,28.93119999999999
317,28.35390000000001
318,27.418299999999988
319,27.93809999999999
320,32.119200000000035
321,26.344499999999982
322,28.05329999999998
323,30.729900000000043
324,28.80989999999997
325,30.0111
326,25.99459999999999
327,29.2568
328,26.987000000000023
329,26.276100000000042
330,29.948099999999954
331,28.589699999999993
332,28.04729999999995
333,28.39650000000006
334,26.048999999999978
335,31.245599999999968
336,30.902400000000057
337,29.852999999999952
338,30.542400000000043
339,30.384699999999953
340,26.649400000000014
341,29.249500000000012
342,31.830600000000004
343,27.76120000000003
344,30.318700000000035
345,28.22979999999984
346,27.290000000000077
347,28.343000000000075
348,29.216419999999992
349,27.35233000000001
350,28.213000000000008
351,29.77709999999999
352,29.635199999999998
353,30.0111
354,28.875199999999978
355,28.7346
356,28.851300000000037
357,27.236099999999965
358,29.05510000000004
359,26.646599999999978
360,30.621800000000007
361,28.468700000000013
362,31.050900000000013
363,28.2509
364,30.53469999999993
365,29.53570000000002
366,30.666200000000003
367,28.97429999999997
368,28.197500000000105
369,26.924099999999953
370,28.404899999999998
371,27.092499999999973
372,30.408000000000015
373,27.78869999999995
374,29.726000000000113
375,29.761299999999892
376,30.121200000000044
377,28.624400000000037
378,26.932699999999954
379,27.807199999999966
380,28.355300000000057
381,29.293000000000006
382,29.660000000000082
383,29.17816
384,30.039029999999997
385,29.723700000000008
386,29.893200000000007
387,27.677699999999987
388,26.272899999999993
389,27.280900000000003
390,29.697699999999998
391,28.973299999999995
392,28.62790000000001
393,33.23399999999998
394,33.96030000000002
395,26.300700000000006
396,28.72109999999998
397,30.998700000000042
398,29.55340000000001
399,30.184999999999945
400,31.18640000000005
401,28.243100000000027
402,28.46479999999997
403,30.398900000000026
404,27.286699999999996
405,26.149400000000014
406,32.131599999999935
407,29.022500000000036
408,26.276200000000017
409,28.82439999999997
410,29.936500000000024
411,31.759799999999927
412,27.763400000000047
413,30.698099999999954
414,27.9769
415,30.426399999999944
416,30.084000000000174
417,29.80399999999986
418,26.931140000000006
419,27.91265999999999
420,30.133100000000013
421,30.975099999999998
422,29.307999999999993
423,27.509800000000013
424,28.928799999999967
425,28.670000000000016
426,27.681600000000003
427,25.354899999999986
428,26.2568
429,30.683899999999994
430,28.09650000000005
431,29.998199999999997
432,28.760899999999992
433,26.78030000000001
434,32.08139999999992
435,30.009900000000016
436,28.838600000000042
437,30.212300000000027
438,30.03359999999998
439,27.522500000000036
440,26.99529999999993
441,27.847399999999993
442,30.17470000000003
443,27.967700000000036
444,32.67369999999994
445,27.88790000000006
446,28.214899999999943
447,28.209400000000073
448,29.6798
449,31.410799999999995
450,27.389999999999873
451,28.131000000000085
452,25.185999999999922
453,25.166000000000167
454,24.72945999999999
455,26.66765000000001
456,28.371700000000004
457,29.988200000000006
458,28.56699999999998
459,28.54940000000002
460,27.021199999999993
461,29.887100000000004
462,26.51569999999998
463,29.141099999999994
464,26.914600000000007
465,28.82280000000003
466,30.165399999999977
467,29.160300000000007
468,29.627599999999973
469,28.595100000000002
470,27.431699999999978
471,30.262100000000032
472,28.198200000000043
473,25.63659999999993
474,29.412700000000086
475,28.292299999999955
476,30.59190000000001
477,27.14269999999999
478,26.19410000000005
479,30.353899999999953
480,27.731599999999958
481,26.83019999999999
482,31.426000000000045
483,28.58929999999998
484,30.35310000000004
485,32.35519999999997
486,29.792299999999955
487,29.144999999999982
488,28.194000000000187
489,31.305999999999813
490,29.055880000000002
491,27.630619999999993
492,30.029100000000014
493,31.48309999999998
494,27.431100000000015
495,26.002999999999986
496,29.643500000000017
497,28.1841
498,29.101
499,28.49770000000001
500,29.27199999999999
501,27.88900000000001
502,26.61439999999999
503,28.720399999999984
504,30.36020000000002
505,32.59630000000004
506,31.906799999999976
507,30.073599999999942
508,29.579000000000065
509,30.351400000000012
510,29.372099999999932
511,29.11170000000004
512,29.159599999999955
513,27.816100000000006
514,30.765899999999988
515,27.624200000000087
516,29.0637999999999
517,28.106400000000008
518,28.470300000000066
519,28.58179999999993
520,25.343900000000076
521,26.310299999999984
522,29.97410000000002
523,30.403999999999883
524,27.839999999999918
525,29.700649999999996
526,30.31598000000001
527,29.59790000000001
528,28.545299999999997
529,25.279499999999985
530,27.2637
531,30.176800000000014
532,28.990200000000016
533,29.70519999999999
534,28.488599999999963
535,28.080700000000036
536,27.860799999999983
537,28.50350000000003
538,29.33789999999999
539,27.3587
540,29.767200000000003
541,27.91930000000002
542,30.536299999999983
543,28.194599999999923
544,31.110300000000052
545,26.667500000000018
546,31.008699999999976
547,27.004599999999982
548,29.898900000000026
549,30.639099999999985
550,29.676000000000045
551,30.351800000000026
552,27.744299999999953
553,28.426699999999983
554,31.413700000000063
555,27.796899999999937
556,30.415500000000065
557,28.582899999999995
558,31.198999999999955
559,28.201000000000022
560,24.196729999999988
561,29.374330000000015
562,29.154599999999988
563,27.209699999999998
564,29.012900000000002
565,27.73060000000001
566,30.913999999999987
567,27.862100000000027
568,27.708499999999958
569,27.008100000000013
570,30.039600000000007
571,26.879099999999994
572,27.657899999999984
573,27.54260000000005
574,29.303499999999985
575,28.05959999999999
576,26.186499999999967
577,30.033300000000054
578,26.49630000000002
579,30.708799999999997
580,29.310799999999972
581,28.291200000000003
582,31.61310000000003
583,28.472999999999956
584,27.417800000000057
585,27.88709999999992
586,26.396900000000073
587,28.86329999999998
588,29.870400000000018
589,27.965799999999945
590,27.41319999999996
591,28.817300000000046
592,30.91229999999996
593,28.465900000000033
594,31.962999999999965
595,27.84400000000005
596,30.437359999999998
597,27.555580000000006
598,31.1348
599,27.88210000000001
600,26.8784
601,28.3005
602,30.266999999999967
603,28.90640000000002
604,28.120299999999986
605,29.468200000000024
606,27.48750000000001
607,27.74459999999999
608,29.274599999999964
609,31.671600000000012
610,30.746199999999988
611,30.154800000000023
612,30.341999999999985
613,30.098500000000058
614,28.853999999999928
615,29.965900000000033
616,27.251899999999978
617,27.042100000000005
618,26.40319999999997
619,27.520900000000097
620,28.5557
621,26.72169999999994
622,29.807500000000005
623,27.2885
624,29.151899999999955
625,29.186000000000035
626,30.12850000000003
627,26.54099999999994
628,30.176500000000033
629,29.894999999999982
630,28.470000000000027
631,27.05659
632,28.605059999999995
633,29.496600000000015
634,27.225899999999996
635,27.196499999999986
636,26.372100000000017
637,26.544099999999986
638,29.089800000000025
639,29.257799999999975
640,28.1721
641,28.687000000000012
642,27.611999999999966
643,28.676900000000046
644,27.947599999999966
645,26.244200000000035
646,29.415900000000022
647,29.52449999999999
648,28.367599999999925
649,29.925299999999993
650,28.534400000000005
651,26.512300000000096
652,31.664999999999964
653,28.269499999999994
654,31.529300000000035
655,28.756099999999947
656,26.915300000000002
657,28.466999999999985
658,31.223600000000033
659,30.182800000000043
660,28.75249999999994
661,28.877500000000055
662,27.545399999999972
663,29.770099999999957
664,29.052999999999997
665,29.30100000000016
666,29.041809999999998
667,24.529759999999996
668,26.229000000000013
669,31.064099999999996
670,28.76509999999999
671,30.7003
672,27.42089999999999
673,26.351500000000044
674,28.78189999999995
675,29.30310000000003
676,27.173000000000002
677,26.208699999999965
678,23.824600000000032
679,29.231899999999996
680,28.920299999999997
681,30.528999999999996
682,31.189800000000048
683,32.94479999999999
684,27.816599999999994
685,28.855099999999993
686,27.211599999999976
687,25.630499999999984
688,29.3981
689,29.41980000000001
690,26.092399999999998
691,29.573800000000006
692,28.861800000000017
693,28.82439999999997
694,32.47860000000003
695,30.10450000000003
696,29.152799999999957
697,29.341499999999996
698,28.836700000000064
699,27.41499999999985
700,30.008000000000038
701,27.683400000000006
702,27.741649999999993
703,27.206400000000002
704,29.10929999999999
705,31.745000000000005
706,29.737400000000008
707,26.930000000000007
708,28.831799999999987
709,31.336299999999994
710,29.281100000000038
711,29.423000000000002
712,30.458499999999958
713,26.16560000000004
714,31.119299999999953
715,29.620400000000018
716,30.95930000000004
717,28.617999999999938
718,29.754500000000007
719,28.6019
720,25.476200000000063
721,33.25339999999994
722,26.937599999999975
723,30.3442
724,28.18640000000005
725,27.03559999999993
726,27.915500000000065
727,27.617200000000025
728,26.98509999999999
729,29.967399999999998
730,29.13009999999997
731,32.072900000000004
732,28.481200000000058
733,30.033500000000004
734,27.34400000000005
735,32.128999999999905
736,29.804009999999998
737,30.60363000000001
738,30.97080000000001
739,28.602499999999992
740,28.21799999999999
741,28.925100000000015
742,29.42379999999997
743,29.917599999999993
744,26.907500000000027
745,29.799800000000005
746,30.679399999999987
747,31.588700000000017
748,29.890999999999963
749,26.37280000000004
750,29.452799999999968
751,26.905899999999974
752,27.86620000000005
753,27.95309999999995
754,27.66820000000007
755,29.724199999999996
756,32.54869999999994
757,27.182800000000043
758,29.108299999999986
759,28.15390000000002
760,28.992999999999938
761,32.1816
762,26.063600000000065
763,27.76929999999993
764,27.645900000000097
765,28.88409999999999
766,29.207899999999995
767,29.143899999999917
768,30.32980000000009
769,28.475000000000023
770,30.517000000000053
771,26.746440000000007
772,28.421239999999997
773,29.35690000000001
774,26.60809999999998
775,27.827600000000018
776,32.1327
777,28.18949999999998
778,26.913900000000012
779,26.632499999999993
780,30.73309999999998
781,31.116700000000037
782,27.495000000000005
783,32.02850000000001
784,28.352199999999982
785,31.431399999999996
786,31.255200000000002
787,31.925499999999943
788,28.616700000000037
789,28.2586
790,30.28690000000006
791,30.319399999999973
792,28.991899999999987
793,27.327800000000025
794,27.585199999999986
795,28.262399999999957
796,27.313100000000077
797,29.81899999999996
798,31.32299999999998
799,28.459699999999998
800,30.204799999999977
801,30.51940000000002
802,29.735700000000065
803,28.79239999999993
804,29.145999999999958
805,29.817000000000007
806,30.484500000000004
807,30.071369999999987
808,27.555200000000013
809,31.00999999999999
810,29.484800000000007
811,32.23059999999998
812,30.080600000000004
813,29.574700000000007
814,31.170799999999986
815,31.371500000000026
816,26.886199999999974
817,27.562000000000012
818,29.4837
819,29.691599999999994
820,29.556899999999985
821,27.00760000000008
822,27.8211
823,28.739099999999894
824,29.2188000000001
825,27.248499999999922
826,26.77710000000002
827,28.260599999999954
828,31.484500000000025
829,30.121800000000007
830,27.916600000000017
831,27.739100000000008
832,30.27559999999994
833,29.6323000000001
834,28.669199999999933
835,23.248800000000074
836,28.977999999999952
837,28.44150000000002
838,27.85850000000005
839,26.29499999999996
840,26.40300000000002
841,32.349620000000016
842,31.838559999999987
843,27.3138
844,28.3836
845,30.513599999999997
846,28.470100000000002
847,30.763800000000032
848,27.911599999999964
849,28.33080000000001
850,26.163999999999987
851,27.519600000000025
852,30.304100000000005
853,28.256699999999967
854,26.33850000000001
855,27.788599999999974
856,30.465700000000027
857,25.677299999999946
858,28.542500000000018
859,28.797500000000014
860,28.322900000000004
861,30.049499999999966
862,28.310600000000022
863,29.995499999999993
864,29.59019999999998
865,28.144700000000057
866,29.81179999999995
867,28.211700000000064
868,28.500999999999976
869,28.243000000000052
870,27.688499999999976
871,31.34929999999997
