,ATPfrac = 0.850925770349
0,29.305559999999993
1,30.771810000000002
2,28.912599999999998
3,28.231400000000008
4,28.0574
5,28.40299999999999
6,26.32639999999998
7,29.37850000000003
8,27.331799999999987
9,30.865800000000036
10,29.596599999999967
11,29.658999999999992
12,26.721299999999985
13,25.94100000000003
14,27.008399999999995
15,26.715599999999995
16,28.812999999999988
17,30.631899999999973
18,29.018300000000067
19,29.15599999999995
20,28.26400000000001
21,28.886799999999994
22,30.18960000000004
23,28.745900000000006
24,29.230299999999943
25,30.01380000000006
26,26.762499999999932
27,29.081300000000056
28,29.225099999999998
29,29.04079999999999
30,30.34979999999996
31,29.080800000000067
32,30.302400000000034
33,28.51569
34,30.668779999999998
35,30.10260000000001
36,30.35729999999998
37,26.113100000000003
38,27.57510000000002
39,29.115699999999975
40,29.17610000000002
41,28.418900000000008
42,26.895899999999983
43,28.665599999999984
44,26.743100000000027
45,27.75720000000001
46,25.38809999999995
47,30.56740000000002
48,27.256899999999973
49,29.811900000000037
50,28.826099999999997
51,29.030899999999974
52,29.624300000000062
53,27.885599999999954
54,29.507299999999987
55,27.9452
56,30.86310000000003
57,27.774999999999977
58,26.601
59,29.78690000000006
60,26.6407999999999
61,28.370400000000018
62,31.022800000000075
63,31.06809999999996
64,28.426600000000008
65,30.12110000000007
66,28.240420000000007
67,29.500109999999992
68,29.208200000000005
69,30.09049999999999
70,30.605000000000018
71,27.083
72,30.49399999999997
73,27.519200000000012
74,30.006399999999985
75,29.512900000000002
76,27.585300000000018
77,29.44240000000002
78,28.64009999999996
79,28.023400000000038
80,30.64269999999999
81,30.24770000000001
82,28.744699999999966
83,24.615099999999984
84,30.083200000000033
85,27.50419999999997
86,29.43380000000002
87,31.192199999999957
88,30.440500000000043
89,28.902199999999993
90,28.36310000000003
91,30.666600000000017
92,26.342199999999934
93,29.33050000000003
94,26.774599999999964
95,29.875400000000013
96,27.76940000000002
97,28.514099999999985
98,29.81000000000006
99,30.847980000000014
100,28.828369999999993
101,30.4589
102,29.179399999999987
103,26.90560000000002
104,28.758199999999988
105,25.602799999999974
106,30.61650000000003
107,29.860799999999983
108,28.74770000000001
109,29.6318
110,27.64730000000003
111,28.003499999999974
112,30.60450000000003
113,30.593399999999974
114,31.24580000000003
115,26.682500000000005
116,30.75369999999998
117,29.65109999999993
118,29.24240000000009
119,29.610199999999963
120,29.11659999999995
121,29.41470000000004
122,26.444600000000037
123,30.497799999999984
124,26.96849999999995
125,26.29860000000008
126,29.046299999999974
127,29.73619999999994
128,28.758800000000065
129,29.022899999999936
130,30.292800000000057
131,27.227899999999977
132,26.115609999999997
133,29.588760000000008
134,29.375799999999984
135,28.69320000000002
136,27.563199999999995
137,28.239900000000006
138,29.44460000000001
139,31.08979999999997
140,29.1216
141,29.782600000000002
142,29.8168
143,28.774100000000033
144,28.202499999999986
145,32.57679999999999
146,27.75630000000001
147,28.833499999999958
148,27.73180000000002
149,26.630300000000034
150,30.069599999999923
151,26.330400000000054
152,28.764400000000023
153,28.636799999999994
154,28.50909999999999
155,29.214200000000005
156,31.121800000000007
157,27.225799999999936
158,29.850700000000074
159,29.591699999999946
160,28.957499999999982
161,27.55880000000002
162,28.706500000000005
163,30.424800000000005
164,29.008000000000038
165,31.053069999999998
166,27.851110000000006
167,28.84259999999999
168,30.34560000000002
169,30.187899999999985
170,29.195300000000003
171,29.221599999999995
172,28.994700000000023
173,27.008800000000008
174,28.735199999999963
175,24.63420000000002
176,28.473599999999976
177,28.74150000000003
178,27.367999999999995
179,27.220899999999972
180,28.031999999999982
181,27.602500000000077
182,29.790499999999952
183,28.91930000000002
184,25.653599999999983
185,28.898699999999963
186,29.418800000000033
187,27.13289999999995
188,26.315200000000004
189,29.1545000000001
190,27.731599999999958
191,30.841800000000035
192,28.38709999999992
193,29.68590000000006
194,29.30499999999995
195,28.885899999999992
196,29.880899999999997
197,26.413200000000074
198,28.945699999999988
199,31.454170000000005
200,29.416089999999997
201,29.7641
202,29.26740000000001
203,27.536999999999978
204,29.26600000000002
205,30.188399999999973
206,28.077600000000018
207,27.702999999999975
208,29.069600000000037
209,29.571300000000008
210,30.526899999999955
211,29.31310000000002
212,26.4461
213,28.746100000000013
214,29.838299999999947
215,27.950300000000084
216,30.264799999999923
217,30.054700000000025
218,27.27030000000002
219,29.996999999999957
220,28.024
221,25.394700000000057
222,30.772100000000023
223,29.775699999999915
224,28.54230000000007
225,30.217699999999923
226,31.389200000000073
227,30.258199999999988
228,29.139699999999948
229,28.896400000000085
230,30.656299999999987
231,28.33979999999997
232,29.292529999999992
233,28.797430000000006
234,27.95129999999999
235,28.650800000000004
236,29.618799999999993
237,28.135100000000023
238,25.561499999999967
239,27.9418
240,29.92610000000002
241,30.679300000000012
242,32.028899999999965
243,31.32510000000002
244,27.831200000000024
245,29.72049999999996
246,26.551600000000008
247,27.843999999999994
248,30.430900000000065
249,26.610599999999977
250,30.097499999999968
251,28.694500000000062
252,28.262599999999907
253,29.670900000000074
254,30.892399999999952
255,27.375400000000013
256,28.55129999999997
257,27.31000000000006
258,27.68229999999994
259,27.34820000000002
260,28.713600000000042
261,28.749900000000025
262,31.272399999999948
263,29.47180000000003
264,28.418999999999983
265,29.562999999999874
266,29.008290000000002
267,28.724090000000004
268,28.934700000000007
269,27.78309999999999
270,28.094300000000004
271,29.280900000000003
272,29.42700000000002
273,29.255499999999984
274,27.806399999999996
275,28.4572
276,29.754399999999976
277,28.756700000000023
278,30.30110000000002
279,29.30269999999996
280,27.389200000000017
281,27.33190000000002
282,29.19889999999998
283,29.89269999999999
284,30.52890000000002
285,28.13220000000001
286,28.733299999999986
287,27.126999999999953
288,28.9606
289,29.693500000000085
290,29.414099999999962
291,28.847399999999993
292,26.95399999999995
293,30.219400000000064
294,27.78049999999996
295,27.999500000000012
296,30.812700000000063
297,29.519999999999982
298,28.047099999999887
299,33.23275999999999
300,31.713330000000013
301,29.629599999999996
302,26.428300000000007
303,28.298399999999987
304,30.295000000000016
305,27.026399999999967
306,27.323500000000024
307,30.56909999999999
308,30.034400000000005
309,29.716999999999985
310,28.227800000000002
311,28.715700000000027
312,30.012299999999982
313,30.992999999999995
314,28.073800000000062
315,27.90039999999999
316,30.04079999999999
317,28.932999999999993
318,29.64689999999996
319,27.358100000000036
320,28.646999999999935
321,28.366800000000012
322,27.71670000000006
323,29.584299999999985
324,27.499199999999973
325,27.557000000000016
326,28.60979999999995
327,29.66910000000007
328,30.43610000000001
329,27.2962
330,29.56880000000001
331,30.767399999999952
332,31.044059999999995
333,29.03049
334,27.028599999999997
335,31.817000000000007
336,31.080100000000016
337,27.850199999999973
338,24.488
339,26.06540000000001
340,29.618299999999977
341,30.5419
342,28.989600000000053
343,28.603999999999985
344,29.852199999999982
345,28.875
346,30.286400000000015
347,32.099099999999964
348,28.56110000000001
349,26.92420000000004
350,27.353399999999965
351,29.38810000000001
352,30.834299999999985
353,30.2808
354,29.5616
355,25.289300000000026
356,27.575000000000045
357,28.53699999999992
358,29.010800000000017
359,28.057999999999993
360,29.758800000000065
361,29.97849999999994
362,29.238000000000056
363,29.09179999999992
364,33.095300000000066
365,28.03663999999999
366,27.737730000000013
367,27.993700000000004
368,30.884899999999988
369,29.35390000000001
370,27.73259999999999
371,28.27509999999998
372,28.082600000000014
373,30.575500000000034
374,27.586899999999957
375,28.501700000000028
376,27.644999999999982
377,28.532899999999984
378,28.571799999999996
379,26.156800000000032
380,27.58710000000002
381,25.83269999999993
382,28.270700000000033
383,26.2414
384,30.257000000000062
385,30.051999999999907
386,28.764600000000087
387,28.087999999999965
388,27.452800000000025
389,30.139799999999923
390,28.793499999999995
391,28.144100000000094
392,29.372199999999907
393,28.73670000000004
394,25.12710000000004
395,28.874599999999987
396,28.79309999999998
397,28.43909999999994
398,28.258800000000065
399,27.207710000000006
400,27.51330999999999
401,25.98920000000001
402,29.380799999999994
403,29.311000000000007
404,28.340899999999976
405,28.98689999999999
406,31.18900000000002
407,29.802599999999984
408,28.733100000000036
